Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,TaxonCode,Previously_Obs,Month,Hour,Season,Observation_Duration
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,,Hairy Woodpecker,Picoides villosus,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,5,,Summer,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,,,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Song Sparrow,Melospiza melodia,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,,Mourning Dove,Zenaida macroura,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Field Sparrow,Spizella pusilla,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Visualization,,True,,Barn Swallow,Hirundo rustica,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,American Goldfinch,Spinus tristis,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,False,,American Goldfinch,Spinus tristis,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,,Pileated Woodpecker,Dryocopus pileatus,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,,American Crow,Corvus brachyrhynchos,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,,Pileated Woodpecker,Dryocopus pileatus,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,,Pileated Woodpecker,Dryocopus pileatus,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,Eastern Towhee,Pipilo erythrophthalmus,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,True,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,Pileated Woodpecker,Dryocopus pileatus,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,,Pileated Woodpecker,Dryocopus pileatus,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,True,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0207,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0201,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0201,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0201,Forest,2018,2018-05-24,,,Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0201,Forest,2018,2018-05-24,,,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0201,Forest,2018,2018-05-24,,,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,,Mourning Dove,Zenaida macroura,False,False,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,,,5,,Summer,
ANTI,,ANTI 2,ANTI-0201,Forest,2018,2018-05-24,,,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Phoebe,Sayornis phoebe,False,False,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,,,5,,Summer,
